0.0641077,建制:0.017186 公司:0.015944 員工:0.015204 反佔中:0.013459 内部:0.012867 暴力:0.012808 聯署:0.012512 簽名:0.011300 支持:0.010087 要求:0.008845
0.0598021,民主:0.014934 学生:0.009481 势力:0.008878 抗命:0.008846 責任:0.008244 运动:0.007293 经济:0.006690 公民:0.005771 工作:0.005676 宣布:0.005454
0.0566431,田北俊:0.025674 議員:0.015130 北京:0.014226 特首:0.011682 港人:0.011615 梁振英:0.010143 和平:0.009138 全國政協:0.008569 接受:0.008201 辭職:0.008201
0.0565444,大陆:0.014821 支持:0.014150 希望:0.012206 中国:0.010898 普选:0.010630 一个:0.010227 世界:0.009456 应该:0.009087 社会:0.008987 民众:0.008215
0.0562748,行動:0.014387 戴耀廷:0.013544 三子:0.008794 議員:0.008625 捐款:0.008524 政府:0.008524 陳健民:0.007648 纪念碑:0.007244 市民:0.006974 要求:0.006907
0.0548245,运动:0.016530 占领:0.010755 和平:0.010444 中国:0.009303 自首:0.009234 China:0.009234 TFB:0.009199 反占中:0.008819 公开信:0.008300 表示:0.007643
0.0544334,金鐘:0.010414 佔領區:0.008638 社會:0.008429 學生:0.008394 投票:0.007732 人士:0.006165 大量:0.006061 導致:0.005991 承認:0.005643 陰司:0.005643
0.0528995,支持:0.015196 大陆:0.011935 独立:0.007670 中国:0.007598 絲帶:0.007168 周润发:0.006989 运动:0.006487 包括:0.006272 自由:0.005268 媒体:0.005089
0.0524097,签名:0.018195 投訴:0.018014 警方:0.014397 支持:0.013022 警察:0.012227 有人:0.009478 收到:0.009441 反占中:0.009405 簽名:0.008501 涉及:0.008248
0.0511985,司機:0.012479 行動:0.010146 旺角:0.009961 支持:0.009294 人士:0.009072 精密:0.008183 高空:0.008072 街道:0.007887 部署:0.007517 的士:0.007295
0.0500594,10:0.027720 一国两制:0.018897 中国:0.015829 30:0.015754 2014:0.015527 公民:0.015223 催泪弹:0.014163 运动:0.013292 抗议:0.013103 爆发:0.013103
0.0490267,钟楚红:0.045625 合作:0.028033 诚信:0.027221 出席:0.026873 29:0.026177 组图:0.025519 To:0.025094 呼吁:0.024978 摄影展:0.024823 Agnes:0.024359
0.0459702,10:0.015875 表示:0.011339 警方:0.011050 违法:0.010020 30:0.009937 旺角:0.009401 非法:0.009319 行动:0.009277 受伤:0.008205 日电:0.007917
0.0444477,支持:0.013902 北京:0.012708 藝術:0.010618 港人:0.008912 守土:0.007932 醫生:0.006823 練乙錚:0.006695 黨爺:0.006183 鬥田少:0.006183 不收科:0.006055
0.0440262,10:0.034440 唐人:0.024582 迹象:0.024496 一点儿:0.024410 喘气:0.024410 28:0.019416 示威:0.018555 法国:0.017091 29:0.016962 世界报:0.016015
0.0432023,經濟:0.015179 中央:0.012722 影響:0.009257 亞洲:0.008248 週刊:0.008248 田北俊:0.007063 表示:0.006932 認為:0.006668 內傷:0.006449 持續:0.005966
0.0432023,完全:0.013205 策略:0.012635 实施:0.012371 稳定:0.012371 党国:0.012240 说明:0.012196 花钱买:0.012196 失效:0.012196 自由:0.012152 抗争:0.012108
0.041228,中共:0.025282 北京:0.022846 現場:0.022386 要員:0.022294 對付:0.022202 潛伏:0.022064 密商:0.021880 堅不:0.021605 妥協:0.021467 政治局:0.021145
0.0401725,銅區:0.018398 發生:0.013114 佔領者:0.012359 即時:0.011699 爭拗:0.011086 中該:0.010991 口角:0.010755 女仕:0.010755 窮人:0.010472 一詞:0.010142
0.039527,被迫:0.033224 放過:0.025313 五隻:0.025026 老虎:0.024786 後果:0.020615 嚴重:0.020471 本刊:0.019752 獨家:0.019608 披露:0.019560 手軟:0.019464
